8476945,2021,Connor Hellebuyck,WPG,G,5on4,64,19215.0,5.47,5.0,85.0,3.13,3.0,7.48,2.0,54.44,66.0,10.63,14.0,18.54,16.0,38.7,49.0,5.43,51.0,20.0,4.0,1.68,2.69,1.1,1.0,3.0,1.0,10.0,0.0,0.0
8476343,2021,Garret Sparks,LAK,G,other,2,264.0,0.1,0.0,3.0,0.1,0.0,0.26,0.0,1.33,1.0,0.07,0.0,0.93,0.0,0.57,2.0,0.1,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8476343,2021,Garret Sparks,LAK,G,all,2,5833.0,3.37,3.0,91.0,3.07,1.0,11.03,14.0,44.9,47.0,1.71,0.0,26.05,18.0,18.05,27.0,3.33,54.0,7.0,2.0,1.69,0.99,0.7,1.0,0.0,2.0,28.0,0.0,0.0
8476343,2021,Garret Sparks,LAK,G,5on5,2,3939.0,2.33,3.0,62.0,2.08,1.0,8.34,10.0,32.03,33.0,1.06,0.0,18.43,15.0,12.81,16.0,2.29,40.0,3.0,2.0,1.21,0.42,0.7,1.0,0.0,2.0,17.0,0.0,0.0
8476343,2021,Garret Sparks,LAK,G,4on5,2,706.0,0.74,0.0,24.0,0.82,0.0,2.23,4.0,9.94,11.0,0.12,0.0,6.31,3.0,3.57,7.0,0.74,11.0,3.0,0.0,0.35,0.39,0.0,0.0,0.0,0.0,10.0,0.0,0.0
8476343,2021,Garret Sparks,LAK,G,5on4,2,924.0,0.21,0.0,2.0,0.07,0.0,0.2,0.0,1.6,2.0,0.46,0.0,0.38,0.0,1.1,2.0,0.21,1.0,1.0,0.0,0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480373,2021,Josef Korenar,ARI,G,other,2,305.0,1.3,1.0,5.0,0.26,1.0,0.59,0.0,4.15,4.0,0.02,0.0,1.27,1.0,1.47,2.0,1.22,1.0,2.0,2.0,0.03,0.25,1.03,0.0,1.0,0.0,0.0,0.0,0.0
8480373,2021,Josef Korenar,ARI,G,all,2,4218.0,5.52,3.0,60.0,2.16,2.0,7.92,8.0,36.98,35.0,1.11,1.0,18.48,20.0,14.79,17.0,5.22,37.0,4.0,9.0,0.97,0.49,4.05,0.0,1.0,2.0,10.0,0.0,0.0
8480373,2021,Josef Korenar,ARI,G,5on5,2,3244.0,1.63,2.0,47.0,1.61,1.0,6.62,6.0,27.39,25.0,0.91,0.0,15.01,16.0,12.23,13.0,1.57,34.0,2.0,2.0,0.93,0.25,0.45,0.0,0.0,2.0,9.0,0.0,0.0
8480373,2021,Josef Korenar,ARI,G,4on5,2,188.0,2.59,0.0,8.0,0.29,0.0,0.7,2.0,5.44,6.0,0.06,0.0,2.21,3.0,1.09,2.0,2.43,2.0,0.0,5.0,0.01,0.0,2.58,0.0,0.0,0.0,1.0,0.0,0.0
